Symbol,DaysBetterThanSP,daysProfit,Year,Month,Day,dayOfWeek,NameLength,LastSale,MarketCap,Sector,Industry,CEOAge,CEOGender,City,stateCountry,netIncome,employees,IPOafterXYears,MarketMonthTrend,Market3MonthTrend,Market6MonthTrend,MarketYearTrend,USACompany,FiscalMonth,Profitable,Safe,HomeRun
SNNA,84,142,2017,7,27,3,31,19.59,406161017.6,Health Care,Major Pharmaceuticals,52,male, Westlake Village, CA,-50550000.0,47,7,1.293160569,1.83091003,1.8545971140000002,1.708864215,Yes,Dec,1,0,0
SNR,103,10,2014,10,27,0,32,8.77,720445581.1,Consumer Services,Real Estate Investment Trusts,40,female, New York, NY,12210000.0,800,2,0.846799035,-0.004929428,0.34038486,1.0320721290000001,Yes,Dec,0,0,0
SNSS,112,52,2005,9,27,1,29,2.69,92398586.73,Health Care,Major Pharmaceuticals,44,male, South San Francisco, CA,-35460000.0,34,7,-0.8483151,-0.514757522,0.513609086,0.821644162,Yes,Dec,0,0,0
SNX,116,253,2003,11,25,1,18,103.47,4150096751.0,Technology,Retail: Computer Software & Peripheral Equipment,51,male, Fremont, CA,298380000.0,113600,23,0.723991133,1.239398928,1.597721856,1.507611601,Yes,Nov,1,0,0
SNY,121,115,2002,7,1,0,6,40.75,102000000000.0,Health Care,Major Pharmaceuticals,61,male, Paris, France,3790000000.0,106566,8,-1.818666506,-2.189564447,-2.6890560089999997,-2.634262741,No,Dec,0,0,0
SODA,129,262,2010,11,3,2,29,95.29,2155462373.0,Consumer Durables,Consumer Electronics/Appliances,53,male, Airport City, Israel,74390000.0,2592,19,1.703915668,1.6142216459999998,2.043026357,1.8040232719999998,No,Dec,1,0,1
SOFO,100,129,1998,4,22,2,19,2.18,9725734.28,Technology,Radio And Television Broadcasting And Communications Equipment,68,male, Madison, WI,-5040000.0,188,7,1.848868186,1.4716397509999999,1.915881155,2.257962815,Yes,Sep,0,0,0
SOHO,114,116,2004,12,17,4,20,6.8,96023350.8,Consumer Services,Real Estate Investment Trusts,60,male, Williamsburg, VA,44250.0,12,0,0.791509551,1.315527326,1.8776692819999998,2.384546814,Yes,Dec,0,0,0
SOHOB,115,234,2016,8,29,0,20,25.011999999999997,0.0,Consumer Services,Real Estate Investment Trusts,60,male, Williamsburg, VA,44250.0,12,12,0.29463288,1.00617918,1.5014528569999999,1.627615235,Yes,Dec,1,0,0
SOHOO,58,123,2017,10,11,2,20,25.0,0.0,Consumer Services,Real Estate Investment Trusts,60,male, Williamsburg, VA,44250.0,12,13,1.7891936940000002,2.343340857,2.275427647,1.789111834,Yes,Dec,0,0,0
SOI,128,237,2017,5,12,4,37,18.0,850921578.0,Energy,Metal Fabrications,52,male, Houston, TX,3390000.0,266,0,0.70222066,1.286598127,1.273699151,1.651750487,Yes,Dec,1,0,0
SONA,98,181,2006,11,1,2,43,16.13,386875678.9,Finance,Major Banks,61,male, McLean, VA,2430000.0,393,2,0.28938735,1.285590945,1.765643734,2.349108735,Yes,Dec,1,0,0
SPCB,79,262,2007,5,14,0,14,2.58,38540914.62,Technology,Semiconductors,55,male, Herzliya, Israel,-13990000.0,253,19,0.880612567,1.501177243,2.190263983,1.7748628380000002,No,Dec,1,0,1
SPH,88,64,1996,2,29,3,31,22.76,1397320020.0,Consumer Services,Other Specialty Stores,47,male, Whippany, NJ,38000000.0,3221,68,0.0,0.0,0.0,0.0,Yes,Sep,0,0,0
SPI,94,89,2007,9,25,1,20,0.5201,37710743.51,Technology,Semiconductors,42,male, Shanghai, China,-220250000.0,327,-9,1.290837118,0.7731986240000001,0.7642912070000001,1.28081546,No,Dec,0,0,0
SPKE,120,9,2014,7,29,1,18,11.4,394709735.4,Public Utilities,Power Generation,43,male, Houston, TX,18850000.0,176,15,-0.623396478,0.9001788829999999,1.367437264,1.5933157830000002,Yes,Dec,0,0,0
SPLK,120,145,2012,4,19,3,11,103.86,14959339770.0,Technology,Computer Software: Prepackaged Software,53,male, San Francisco, CA,-259100000.00000003,3200,9,-1.0420219590000002,0.319331592,1.019722397,1.231777622,Yes,Jan,1,0,0
SPOK,119,39,2004,11,17,2,19,15.35,307282087.0,Public Utilities,Telecommunications Equipment,57,male, Springfield, VA,-15310000.0,587,0,1.371879936,2.45042312,2.7188959639999997,2.375396239,Yes,Dec,0,0,0
SPPI,108,141,1996,9,26,3,30,18.56,1906382159.0,Health Care,Major Pharmaceuticals,59,male, Henderson, NV,-91250000.0,215,9,0.0,0.0,0.0,0.0,Yes,Dec,1,0,1
SPR,134,261,2006,11,21,1,33,78.88,9042099590.0,Capital Goods,Military/Government/Technical,53,male, Wichita, KS,354700000.0,13700,1,1.730832689,1.678409958,1.9809636430000002,2.7907388660000003,Yes,Dec,1,1,0
SPRO,64,105,2017,11,2,3,24,13.52,62208778.32,Health Care,Major Pharmaceuticals,37,male, Cambridge, MA,-38740000.0,35,4,1.538914832,1.614143189,2.092941894,1.837563065,Yes,Dec,0,0,0
SPRT,104,54,2000,7,19,2,17,2.67,50006195.04,Technology,EDP Services,49,male, Redwood City, CA,-1530000.0,1776,3,0.49712668,1.040341342,0.9665822759999999,1.285185291,Yes,Dec,0,0,0
SPSC,126,125,2010,4,22,3,18,64.72,1116462974.0,Technology,Computer Software: Prepackaged Software,54,male, Minneapolis, MN,-2440000.0,1336,23,1.422661414,1.575098044,2.136355075,1.725716641,Yes,Dec,0,0,0
SPTN,118,152,2000,8,2,2,19,18.35,663048073.5,Consumer Non-Durables,Food Distributors,54,male, Grand Rapids, MI,-51710000.0,14800,-13,-1.276270938,-0.315477428,-0.028009987000000004,0.54650103,Yes,Dec,1,0,0
SPWH,112,33,2014,4,17,3,40,4.99,212662607.4,Consumer Services,Other Specialty Stores,49,male, Midvale, UT,17740000.0,5000,28,0.280783946,0.743349225,1.1907088829999999,1.41120442,Yes,Jan,0,0,0
SPWR,117,257,2005,11,17,3,20,8.07,1136638074.0,Technology,Semiconductors,57,male, San Jose, CA,-851160000.0,7306,20,1.6636156290000002,1.653653555,1.7056889530000001,1.9324190680000002,Yes,Dec,1,0,0
SQ,134,243,2015,11,19,3,12,47.03,18640636131.0,Technology,Computer Software: Prepackaged Software,41,male, San Francisco, CA,-62810000.0,2338,6,0.35453673,1.256160043,0.477076559,0.378934121,Yes,Dec,1,1,0
SRAX,15,36,2012,12,3,0,20,4.92,49641756.96,Technology,Advertising,48,male, Los Angeles, CA,-6660000.0,109,2,0.816670881,-0.481285621,0.347403561,0.7749796790000001,Yes,Dec,0,0,1
SRC,137,262,2012,9,20,3,27,8.01,3595172547.0,Consumer Services,Building operators,56,male, Dallas, TX,11100000.0,87,9,1.437410879,1.8421958980000002,2.077598536,1.752898129,Yes,Dec,1,1,0
SRCL,87,87,1996,8,23,4,16,60.18,5148059404.0,Basic Industries,Environmental Services,51,male, Lake Forest, IL,42400000.0,800,7,0.0,0.0,0.0,0.0,Yes,Dec,0,0,0
SRCLP,135,32,2015,9,10,3,16,46.55,0.0,Basic Industries,Environmental Services,51,male, Lake Forest, IL,42400000.0,800,26,-0.537583929,-1.579604449,-2.347965515,-1.650395095,Yes,Dec,0,1,0
SRDX,109,241,1998,3,4,2,15,38.35,506090223.6,Health Care,Medical/Dental Instruments,54,male, Eden Prairie, MN,3930000.0,257,19,1.3021525409999999,1.824780226,2.380212822,1.8248411919999998,Yes,Sep,1,0,0
SREV,126,254,2011,3,25,4,33,3.78,341919745.0,Miscellaneous,Business Services,56,male, Denver, CO,-29850000.0,3269,9,0.5855448010000001,0.672518334,1.144534671,1.554827811,Yes,Dec,1,0,0
SRG,135,247,2015,7,6,0,26,35.53,2010188271.0,Finance,Real Estate,42,male, New York, NY,-73750000.0,56,0,-1.279540898,-1.905546164,-0.426556185,0.477556099,Yes,Dec,1,1,0
SRI,108,104,1997,10,10,4,16,29.12,821464745.9,Capital Goods,Auto Parts:O.E.M.,50,male, Warren, OH,45180000.0,4500,32,0.9488319270000001,1.619423536,1.289468176,1.6977963759999999,Yes,Dec,0,0,0
SRLP,127,233,2013,10,25,4,20,23.55,535227538.2,Energy,Oil Refining/Marketing,51,male, Portsmouth, NH,25500000.0,880,2,1.7157062180000002,2.298229616,2.4309511230000003,1.7801915369999999,Yes,Dec,1,0,0
SRNE,28,97,2007,1,25,3,27,6.5,591682578.5,Health Care,Biotechnology: Commercial Physical & Biological Resarch,63,male, San Diego, CA,9060000.0,162,1,0.129301464,0.910663392,1.1758248740000001,1.780767286,Yes,Dec,0,0,1
SRPT,98,248,1997,6,4,2,26,78.46,5098202832.0,Health Care,Major Pharmaceuticals,54,male, Cambridge, MA,-50690000.0,255,17,0.283342629,1.253421838,1.694966465,1.7579981040000001,Yes,Dec,1,0,0
SRRA,114,33,2015,7,16,3,21,1.83,95991151.23,Health Care,Major Pharmaceuticals,48,male, Vancouver, Canada,-42020000.0,57,12,1.39955559,1.177511352,1.2519351109999999,1.334267195,No,Dec,0,0,0
SRT,105,21,1997,6,19,3,13,9.33,151137808.3,Technology,Professional Services,49,male, Greenwood Village, CO,-1280000.0,13300,10,1.8307292590000002,1.931541766,2.6264952569999998,2.6878737669999997,Yes,Dec,0,0,0
SRTS,97,85,2016,7,26,1,23,5.88,79607638.32,Health Care,Medical/Dental Instruments,63,male, Boca Raton, FL,-3710000.0,45,6,0.9128724020000001,1.8879404690000001,1.575656065,1.8073046659999998,Yes,Dec,0,0,0
SSI,125,209,2001,8,30,3,18,3.03,83729820.12,Consumer Services,Clothing/Shoe/Accessory Stores,66,male, Houston, TX,-37320000.0,14500,13,-2.33829719,-2.4824896819999998,-1.819736767,-1.6784622830000002,Yes,Jan,1,0,1
SSNC,129,238,2010,3,31,2,32,50.71,10537668933.0,Technology,Computer Software: Prepackaged Software,62,male, Windsor, CT,328860000.0,8287,24,0.932697025,1.442957361,1.879393394,1.480138516,Yes,Dec,1,0,0
SSNT,82,16,2004,3,5,4,28,4.18,18792143.04,Miscellaneous,Business Services,55,male, Livingston, NJ,-48646.0,158,2,1.3134200040000001,1.186266946,1.560506844,1.6715175469999999,Yes,Dec,0,0,1
SSTK,138,262,2012,10,11,3,18,50.66,1760224102.0,Technology,EDP Services,42,male, New York, NY,16730000.0,1130,9,-1.5208399019999999,0.589398137,1.1342332659999999,1.3090606870000001,Yes,Dec,1,1,1
ST,126,181,2010,3,11,3,32,53.75,9212395411.0,Capital Goods,Industrial Machinery/Components,61,female, Swindon, the United Kingdom,408360000.0,22100,-8,1.7731416569999998,1.5859488940000002,1.872212829,1.380696603,No,Dec,1,0,0
STAG,128,132,2011,4,15,4,21,23.94,2327676337.0,Consumer Services,Real Estate Investment Trusts,64,male, Boston, MA,30930000.0,72,1,0.347889601,0.480615171,1.0174587529999999,1.424666524,Yes,Dec,1,0,0
STAY,129,229,2013,11,13,2,27,20.15,3850866742.0,Consumer Services,Hotels/Resorts,58,male, Charlotte, NC,78850000.0,8400,0,1.4227598030000002,1.803782796,2.246129661,1.81013482,Yes,Dec,1,0,0
STB,23,21,2007,11,28,2,26,7.48,711938022.4,Transportation,Other Transportation,58,male, Barrie, Canada,8570000.0,15100,10,-0.033007867,-0.7163147670000001,-0.743064492,-0.030158897,No,Jun,0,0,0
STKS,75,125,2013,10,17,3,31,2.47,67065689.47,Consumer Services,Restaurants,46,male, New York, NY,-4610000.0,2000,9,1.898196959,2.085225785,1.969283649,1.620020605,Yes,Dec,0,0,0
STL,84,172,1999,1,8,4,16,22.3,5011357287.0,Finance,Major Banks,61,male, Montebello, NY,93030000.0,2076,-14,1.6927422630000002,1.830325816,2.130202489,2.6072406619999997,Yes,Dec,1,0,0
STLD,114,261,1996,11,22,4,20,45.0,10628052705.0,Basic Industries,Steel/Iron Ore,58,male, Fort Wayne, IN,812740000.0,7635,3,0.0,0.0,0.0,0.0,Yes,Dec,1,0,0
STML,124,257,2013,1,29,1,27,17.2,519616712.8,Health Care,Major Pharmaceuticals,51,male, New York, NY,-67830000.0,37,10,1.6053450280000001,2.054090575,2.492782715,2.427919829,Yes,Dec,1,0,1
STMP,106,221,1999,6,25,4,15,205.55,3609977425.0,Miscellaneous,Business Services,50,male, El Segundo, CA,150600000.0,825,3,0.050431577000000005,-0.43674647,0.5763738660000001,1.081637379,Yes,Dec,1,0,1
STO,114,78,2001,6,18,0,11,25.51,84557890674.0,Energy,Integrated oil Companies,62,male, Stavanger, Norway,37940000000.0,20245,29,-2.0615724109999998,-0.258957304,-0.789783445,-1.302254647,No,Dec,0,0,0
STON,133,151,2004,9,15,2,22,6.13,232682147.7,Consumer Services,Other Consumer Services,62,male, Trevose, PA,-32500000.0,939,0,0.9889209259999999,0.634149151,0.344921721,0.5256173479999999,Yes,Dec,1,1,0
STOR,141,262,2014,11,18,1,25,24.8,4818246399.0,Consumer Services,Real Estate Investment Trusts,60,male, Arizona, AZ,121990000.0,80,3,1.19298259,1.591090365,2.1547149759999997,2.030346516,Yes,Dec,1,1,0
STRA,107,262,1996,7,25,3,23,106.6,1189790956.0,Consumer Services,Other Consumer Services,50,male, Herndon, VA,20610000.0,1389,0,0.0,0.0,0.0,0.0,Yes,Dec,1,0,1
STRM,97,42,1996,4,18,3,33,1.62,32375283.66,Technology,EDP Services,46,male, Atlanta, GA,-5160000.0,129,7,0.0,0.0,0.0,0.0,Yes,Jan,0,0,0
STWD,115,92,2009,8,12,2,29,20.89,5468470015.0,Consumer Services,Real Estate Investment Trusts,56,male, Greenwich, CT,397590000.0,312,0,1.053040383,1.89191724,1.672303809,0.511591574,Yes,Dec,0,0,0
STX,133,181,2002,12,11,2,22,61.15,17417195571.0,Technology,Electronic Components,51,male, Dublin, Ireland,772000000.0,41000,24,-0.40098524799999996,0.6173372079999999,0.033532873,-0.9049933790000001,No,Jun,1,1,0
SUM,124,205,2015,3,12,3,22,28.97,3222280201.0,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),61,male, Denver, CO,121830000.0,6000,1,-1.187303204,0.221642649,0.669637767,1.198591885,Yes,Dec,1,0,0
SUMR,53,242,2005,5,4,2,19,1.06,19747182.02,Consumer Durables,Miscellaneous manufacturing industries,50,male, Woonsocket, RI,-2250000.0,201,20,0.73708468,-0.441249779,-0.525138297,0.660554015,Yes,Dec,1,0,0
SUN,128,262,2012,9,20,3,9,28.13,2782003834.0,Energy,Oil Refining/Marketing,46,male, Dallas, TX,212000000.0,6513,0,1.437410879,1.8421958980000002,2.077598536,1.752898129,Yes,Dec,1,0,0
SUNW,58,33,2006,2,3,4,14,0.945,21877628.85,Public Utilities,Telecommunications Equipment,54,male, Roseville, CA,-7220000.0,209,23,-1.536920632,0.094342551,0.858535314,1.373421113,Yes,Dec,0,0,0
SUPN,117,236,2012,5,1,1,30,45.3,2334632351.0,Health Care,Major Pharmaceuticals,55,male, Rockville, MD,57280000.0,422,7,1.1284111490000002,1.202480371,1.301370807,1.562193515,Yes,Dec,1,0,0
SUPV,135,261,2016,5,19,3,22,30.05,2186303466.0,Finance,Commercial Banks,61,male, Buenos Aires, Argentina,2440000000.0,800,37,-1.608840558,0.077614104,0.409107926,0.145541557,No,Dec,1,1,0
SVA,127,236,2003,9,26,4,21,8.0,456154088.0,Health Care,Major Pharmaceuticals,49,andy, Beijing, China,-2930000.0,724,10,-1.81321615,-0.150799534,0.6407900329999999,1.2104875959999999,No,Dec,1,0,1
SWIR,117,153,2000,5,5,4,21,16.65,598750600.1,Technology,Radio And Television Broadcasting And Communications Equipment,55,male, Richmond, Canada,5370000.0,1425,7,-0.49470521,0.036086112999999996,0.163709457,0.881020419,No,Dec,1,0,0
SWP,123,246,2017,5,12,4,28,114.4291,0.0,Capital Goods,Industrial Machinery/Components,59,male, New Britain, CT,1230000000.0,57765,174,0.70222066,1.286598127,1.273699151,1.651750487,Yes,Dec,1,0,0
SXC,125,10,2011,7,21,3,20,10.57,682692549.2,Basic Industries,Steel/Iron Ore,60,male, Lisle, IL,122400000.0,909,1,1.22290067,0.863143751,1.163529217,1.1378942029999999,Yes,Dec,0,0,0
SXCP,128,261,2013,1,18,4,29,17.85,825154591.8,Basic Industries,Steel/Iron Ore,60,male, Lisle, IL,-25200000.0,565,1,1.5391468000000001,2.134142125,2.087646549,2.145675485,Yes,Dec,1,0,0
SXE,123,153,2012,11,2,4,32,1.72,136728646.3,Public Utilities,Natural Gas Distribution,71,male, Dallas, TX,-51280000.0,214,0,-1.035651983,-0.624985189,0.601223438,0.916886497,Yes,Dec,1,0,0
SYF,137,262,2014,7,31,3,19,34.47,26206814717.0,Finance,Finance: Consumer Services,58,female, Stamford, CT,1940000000.0,16000,11,-3.612448606,-0.179197965,0.6617778870000001,1.159053656,Yes,Dec,1,1,0
SYKE,109,262,1996,4,30,1,31,29.34,1258651702.0,Technology,EDP Services,54,male, Tampa, FL,32220000.0,55000,19,0.0,0.0,0.0,0.0,Yes,Dec,1,0,0
SYNA,121,102,2002,1,29,1,22,47.05,1623163082.0,Technology,Semiconductors,53,male, San Jose, CA,48800000.0,1774,16,-2.442617594,-1.60458184,-0.456138462,-1.008083354,Yes,Jun,0,0,0
SYNT,108,237,1997,8,12,1,12,25.62,2125567245.0,Technology,EDP Services,55,male, Troy, MI,166270000.0,22114,17,-0.901727655,0.820309317,1.368592232,1.6901128490000001,Yes,Dec,1,0,1
TA,111,208,2007,1,29,0,28,3.5,139943097.0,Consumer Durables,Automotive Aftermarket,53,male, Westlake, OH,8780000.0,23877,1,-0.315102102,0.683538166,1.085394661,1.685744318,Yes,Dec,1,0,1
TAC,10,262,1996,6,24,0,21,5.45,1569073895.0,Public Utilities,Electric Utilities: Central,58,female, Calgary, Canada,-160000000.0,2228,87,0.0,0.0,0.0,0.0,No,Dec,1,0,0
TACO,63,260,2014,1,8,2,26,10.88,418286049.9,Consumer Services,Restaurants,43,male, Lake Forest, CA,49870000.0,7656,-1,0.7879584759999999,1.3196883640000001,1.701723914,1.853391664,Yes,Dec,1,0,0
TACT,118,251,1996,8,22,3,34,12.9,96004844.4,Technology,Computer peripheral equipment,57,male, Hamden, CT,3210000.0,123,0,0.0,0.0,0.0,0.0,Yes,Dec,1,0,0
TAHO,127,113,2012,5,8,1,21,5.12,1601411896.0,Basic Industries,Precious Metals,58,male, Reno, NV,106170000.0,2684,3,-1.29327025,-0.7591577909999999,0.623891871,1.006921338,Yes,Dec,0,0,0
TAST,114,160,2006,12,15,4,30,10.95,400100987.9,Consumer Services,Restaurants,66,male, Syracuse, NY,7040000.0,23500,46,2.113994285,1.769966469,1.8146154890000001,2.607972714,Yes,Dec,1,0,0
TBBK,115,241,2004,2,3,1,17,10.6,595795132.8,Finance,Major Banks,52,male, Wilmington, DE,17340000.0,538,5,0.204809333,1.2593239520000001,1.723047835,1.6928578630000002,Yes,Dec,1,0,0
TBK,126,261,2014,11,7,4,21,39.8,1044826137.0,Finance,Major Banks,39,male, Dallas, TX,36220000.0,821,4,1.4158634959999998,1.503259783,1.8884088890000001,1.882982581,Yes,Dec,1,0,0
TBNK,130,262,2009,7,13,0,24,30.07,292611831.5,Finance,Savings Institutions,69,male, Honolulu, HI,14940000.0,283,1,-0.23357222800000002,0.068564866,0.7846850320000001,-0.319156371,Yes,Dec,1,1,0
TBPH,107,244,2014,5,16,4,26,22.78,1248282790.0,Health Care,Major Pharmaceuticals,57,male, George Town, Cayman Islands,-285410000.0,340,1,0.079976004,0.7877917720000001,1.165224702,1.3429513430000002,No,Dec,1,0,0
TCFC,14,262,2002,1,8,1,35,36.12,201327136.9,Finance,Major Banks,57,male, Waldorf, MD,7210000.0,165,13,1.04055635,1.1440240940000002,0.543812001,-0.353113676,Yes,Dec,1,0,0
TCGP,70,84,2017,9,8,4,22,23.79,0.0,Finance,Investment Managers,50,male, Washington, DC,244100000.0,1600,30,0.49036919100000004,0.5440416779999999,1.06602152,1.230649262,Yes,Dec,0,0,0
TCMD,137,262,2016,7,28,3,32,35.34,637293747.4,Health Care,Medical/Dental Instruments,58,male, Minneapolis, MN,5860000.0,406,21,0.8956493240000001,1.764907415,1.5485412019999998,1.79125743,Yes,Dec,1,1,1
TCON,106,235,2015,1,30,4,28,2.9,51474846.3,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),53,male, San Diego, CA,-19100000.0,24,11,-1.619735216,-1.765738655,-0.160989677,0.601845301,Yes,Dec,1,0,0
TCS,111,112,2013,11,1,4,21,5.77,278857406.8,Consumer Services,Home Furnishings,62,female, Coppell, TX,14950000.0,5100,6,1.069919255,1.843853129,2.2165060690000002,1.722254717,Yes,Mar,0,0,0
TCX,76,15,1996,4,30,1,11,58.65,621042386.7,Technology,EDP Services,54,male, Toronto, Canada,22330000.0,558,3,0.0,0.0,0.0,0.0,No,Dec,0,0,0
TD,122,253,1996,8,30,4,27,55.49,102000000000.0,Finance,Commercial Banks,61,andy, Toronto, Canada,10400000000.0,83160,41,0.0,0.0,0.0,0.0,No,Oct,1,0,0
TDC,132,75,2007,9,12,2,20,40.91,4946511679.0,Technology,Computer Manufacturing,69,male, Dayton, OH,-67000000.0,10615,28,0.721989159,-0.501415191,-0.306009925,0.5334461970000001,Yes,Dec,0,1,0
TDOC,122,31,2015,7,1,2,13,41.65,2570906143.0,Health Care,Medical/Nursing Services,48,male, Purchase, NY,-106780000.0,1231,13,-1.193694432,-1.319514391,-0.152431385,0.6370873,Yes,Dec,0,0,0
TDY,119,252,1999,11,23,1,34,196.97,7031392711.0,Capital Goods,Industrial Machinery/Components,76,male, Thousand Oaks, CA,227200000.0,10340,0,0.8363239720000001,1.61555558,1.665058004,1.684250874,Yes,Dec,1,0,1
TEAM,140,133,2015,12,10,3,25,60.68,14092311610.0,Technology,Computer Software: Prepackaged Software,37,male, London, the United Kingdom,-42500000.0,2193,13,-1.0363146559999998,0.36229701,0.10440679900000001,-0.162387706,No,Jun,1,1,0
TEGP,124,49,2015,5,7,3,23,21.38,3950900573.0,Public Utilities,Natural Gas Distribution,56,male, Leawood, KS,-128729999.99999999,800,0,-0.8568316420000001,-0.028148341,0.655548832,1.157180393,Yes,Dec,0,0,0
TEL,116,80,2007,6,14,3,20,99.62,35005477279.0,Consumer Non-Durables,Electronic Components,48,male, Schaffhausen, Switzerland,1670000000.0,78000,7,0.446464495,1.080187899,1.678121987,1.6590549209999998,No,Sep,0,0,0
TEP,132,242,2013,5,14,1,29,43.7,3198829206.0,Public Utilities,Natural Gas Distribution,56,male, Leawood, KS,286170000.0,800,0,1.8282592519999998,2.505873769,2.079673501,2.424160053,Yes,Dec,1,1,0
TFSL,112,185,2007,4,23,0,25,15.14,4252226713.0,Finance,Savings Institutions,63,male, Cleveland, OH,87980000.0,800,10,1.694313629,1.8799942840000001,2.351329524,1.771997557,Yes,Sep,1,0,0
TGEN,112,200,2014,5,20,1,12,3.0,74409288.0,Capital Goods,Industrial Machinery/Components,49,male, Waltham, MA,4743.0,95,14,-0.752008569,0.44918708700000004,0.9864320670000001,1.265260101,Yes,Dec,1,0,1
TGH,112,115,2007,10,10,2,32,17.6,1004946782.0,Technology,Diversified Commercial Services,60,male, Hamilton, Bermuda,19370000.0,164,28,1.341189433,1.649747915,1.8555283930000002,1.9978456869999999,No,Dec,0,0,0
TGI,108,260,1996,10,25,4,19,25.55,1269120648.0,Capital Goods,Aerospace,54,male, Berwyn, PA,-42950000.0,14309,3,0.0,0.0,0.0,0.0,Yes,Mar,1,0,0
TGLS,22,262,2012,5,10,3,15,8.91,310393883.3,Consumer Durables,Electronic Components,54,male, Barranquilla, Colombia,5450000.0,800,1,-1.395246271,-1.056991379,0.521099791,0.933257234,No,Dec,1,0,0
THR,145,256,2011,5,5,3,28,24.24,786934995.6,Energy,Industrial Machinery/Components,54,male, San Marcos, TX,14640000.0,959,1,0.012691362,0.675034441,1.068754287,1.413499756,Yes,Mar,1,1,0
THS,117,163,2005,6,15,2,21,39.57,2231991395.0,Consumer Non-Durables,Packaged Foods,56,male, Oak Brook, IL,-286200000.0,13489,0,1.314754092,1.6535590519999999,1.034394335,1.220673189,Yes,Dec,1,0,0
THST,108,82,2013,6,20,3,18,1.79,8048536.31,Consumer Non-Durables,Beverages (Production/Distribution),50,male, Healdsburg, CA,-5100.0,59,6,-2.746330115,-0.466452356,0.538866941,1.202137726,Yes,Jun,0,0,0
TIER,10,191,2014,2,27,3,15,18.52,887480992.8,Consumer Services,Real Estate Investment Trusts,49,male, Dallas, TX,-22790000.0,94,12,1.292072658,1.373824635,1.371199465,1.686518789,Yes,Dec,1,0,0
TIPT,116,35,2007,6,22,4,12,6.35,240878328.3,Finance,Property-Casualty Insurers,60,male, New York, NY,6560000.0,1011,0,-1.27044519,0.36284990200000006,1.033707443,1.339858012,Yes,Dec,0,0,0
TITN,131,260,2007,12,6,3,20,21.63,478060571.3,Consumer Services,Other Specialty Stores,63,male, West Fargo, ND,-6910000.0,2112,27,1.737772331,0.18823692600000003,0.283007903,0.750427484,Yes,Jan,1,1,1
TKC,97,9,2000,7,17,0,31,8.66,7620800000.0,Public Utilities,Telecommunications Equipment,50,female, Maltepe, Turkey,1980000000.0,800,7,1.965378721,2.0036600780000002,1.5974627209999999,1.751364203,No,Dec,0,0,0
TLP,118,211,2005,5,25,2,28,39.84,645427322.4,Energy,Natural Gas Distribution,61,male, Denver, CO,35790000.0,504,0,1.3443159409999998,0.493178998,0.220416895,0.931866182,Yes,Dec,1,0,0
TLRA,122,52,2013,6,27,3,13,3.85,200267301.9,Technology,Advertising,48,male, New York, NY,-19700000.0,136,8,-0.48987853,0.11870581300000001,0.87188395,1.435644929,Yes,Dec,0,0,0
TLYS,123,50,2012,5,4,4,17,12.16,354285503.4,Consumer Services,Clothing/Shoe/Accessory Stores,62,male, Irvine, CA,14700000.0,4700,30,-1.175952179,-0.45720706899999997,0.724209358,1.080729543,Yes,Jan,0,0,0
TMHC,125,131,2013,4,10,2,32,23.52,2636970272.0,Capital Goods,Homebuilding,55,female, Scottsdale, AZ,91220000.0,1800,1,3.0874156360000002,2.002286563,1.914399875,2.276913824,Yes,Dec,1,0,0
TMSR,19,201,2015,12,29,1,28,8.37,95207201.55,Finance,Business Services,55,male, Tianjin, China,-57375.0,800,-3,0.9142648309999999,0.64735831,0.614877659,0.314000033,No,Dec,1,0,0
TMST,118,120,2014,6,19,3,24,15.92,708878532.3,Basic Industries,Steel/Iron Ore,50,male, Canton, OH,-43800000.0,2830,1,1.463620217,2.115568506,2.306516039,1.8879466790000001,Yes,Dec,0,0,0
TMUS,121,125,2007,4,19,3,17,62.75,53615394211.0,Public Utilities,Telecommunications Equipment,58,male, Bellevue, WA,4540000000.0,51000,-6,1.741850594,1.647175777,2.071280463,1.669671184,Yes,Dec,0,0,0
TNDM,116,106,2013,11,14,3,26,7.55,337480500.2,Health Care,Medical/Dental Instruments,64,female, San Diego, CA,-73030000.0,574,7,1.7417411740000002,1.9072537019999998,2.359502606,1.87892924,Yes,Dec,0,0,0
TNET,135,262,2014,3,27,3,18,49.13,3458308061.0,Miscellaneous,Business Services,61,male, San Leandro, CA,178000000.0,2700,26,-1.039260281,0.456307134,0.942331554,1.384432474,Yes,Dec,1,1,0
TNP,100,46,2002,3,5,1,28,3.5,302428819.0,Transportation,Marine Transportation,49,male, Athens, Greece,7610000.0,800,9,2.1130568259999998,0.6662146870000001,0.89122082,-0.21041551,No,Dec,0,0,0
TNTR,87,3,2017,6,30,4,12,1.71,53564205.87,Technology,EDP Services,53,male, Mountain View, CA,-157660000.0,800,9,-1.14016996,0.797067712,1.1686667579999999,1.488812686,Yes,Jan,0,0,0
TNXP,19,5,2012,2,3,4,35,3.14,24588680.6,Health Care,Major Pharmaceuticals,59,male, New York, NY,-21120000.0,14,5,2.2185945609999997,1.9903260969999998,2.198103427,1.1856235659999999,Yes,Dec,0,0,0
